region,year,mig_in_head,mig_out_head,mig_in_gross,mig_out_gross,mig_in_years,entrants,entrant_years,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
seasia,2071,0.0,67189.60000000005,0.0,7435200373.453307,0.0,5482584.265,217512185.0306452,12428538223938.402,304981226.4460813,0.0,556200492109.9899,644748497453.3724,88404147264.9735,0.0,3190803419.2990828,4891659852.837151,733152644718.346,0.0,55878.49644354476,-176952152608.35608,-180142956027.65515
russia,2071,172438.36419174456,0.0,31105195865.11351,0.0,5387107.0873118285,2204350.215,90944255.59244822,9246249523582.506,125436202.94578646,6683951.89245702,389126631460.7836,458158292141.31976,55157218651.56408,23559694460.45851,0.0,137755955930.67453,485471545554.58826,27843965238.295605,70427.52564851407,-96344914093.80463,-100629184871.64172
mena,2071,0.0,212354.40000000023,0.0,37947886642.596596,0.0,6676293.425,229672129.92073205,17966154915187.227,282569368.06044436,0.0,1078693799499.3381,998211862889.3759,254643316049.53046,0.0,15793183314.892231,4388135631.756313,1252855178938.9062,0.0,70770.95295243149,-174161379439.5681,-189954562754.46036
ssa,2071,0.0,673677.6000000006,0.0,20238913391.072727,0.0,33492414.425,1358421861.4376848,16552511896786.914,1355240198.543519,0.0,846202242646.3279,740704784374.7195,101766336003.92856,0.0,11213660401.500101,9679783258.155525,842471120378.6481,0.0,29286.71032495047,3731122267.6798096,-7482538133.8202915
us,2072,1042855.3748524645,0.0,584864676669.1416,0.0,32212487.968230978,2306904.57,94308907.99248658,34201013699830.64,154922325.99194577,34134804.64227075,1271155289394.5735,1742752257437.2266,193271837003.46768,441726628679.587,0.0,6453294670.365963,1504656467073.0676,431367627367.62616,123845.94217700062,-233501177678.49414,-223142176366.53333
oecd-ex-us,2072,991657.2140954982,0.0,366317104141.0796,0.0,31005654.757339895,3403252.6950000003,140520218.66696608,32944135872680.24,242052318.80193317,35986370.84529135,1203851433365.2278,1703286181273.007,180889022409.73956,277487374120.2466,0.0,5446213557.556641,1588124840833.8806,296050362848.8671,101526.0496922491,-384273407468.65283,-402836396197.2734
china,2072,0.0,108172.79999999994,0.0,22251335049.63575,0.0,3400183.8950000005,143600158.05758825,20101770690432.812,305320948.84258676,0.0,667789779232.1996,1116074482254.3987,116325867312.9484,0.0,8291241600.836125,5560545557.750142,1232400349567.3472,0.0,77507.8543043423,-564610570335.1476,-572901811935.9838
india,2072,0.0,986198.4000000004,0.0,68730784018.62709,0.0,19324716.375,700127888.1249183,21126125306429.668,885305046.0387185,0.0,1190318983744.7021,1125787112337.6433,256439558763.15982,0.0,32560976131.7203,6534230389.612052,1382226671100.8032,0.0,45510.1500702435,-191907687356.10107,-224468663487.82138
latam,2072,0.0,180837.6,0.0,22266201555.962437,0.0,4178525.9850000003,167980894.65545356,10822347759808.137,242946766.68000564,0.0,475033707691.2284,557950118731.4768,78566499918.2176,0.0,9734616178.179634,3118005969.1458454,636516618649.6945,0.0,60477.95868238401,-161482910958.46606,-171217527136.6457
seasia,2072,0.0,82419.99999999996,0.0,9120286757.618607,0.0,5396922.955,214197443.17285612,12254763518053.334,303040547.60321903,0.0,547911385842.2669,635373874683.6702,87017703091.08347,0.0,3873585518.986467,4579071566.403259,722391577774.7537,0.0,57391.29019123729,-174480191932.48676,-178353777451.47324
russia,2072,197534.6110520379,0.0,35629698075.599556,0.0,6173790.439735796,2178812.87,89920269.34450726,9153882271347.445,124207982.01833977,6688093.845701865,384856414075.99677,453035756874.42346,54473947017.70755,26989543545.70359,0.0,3296494035.3736563,479814504215.7027,27695199676.42828,72083.56230870844,-94958090139.70593,-95663746270.43062
mena,2072,0.0,197016.0000000001,0.0,35207958434.71737,0.0,6589611.515,226775242.45444977,17781116099769.31,282537973.3202234,0.0,1065323259042.0452,988492390635.974,251653218741.5204,0.0,14483054185.773403,4266589103.293582,1240145609377.4944,0.0,72429.77979917241,-174822350335.44922,-189305404521.22263
ssa,2072,0.0,677402.3999999996,0.0,20355880390.35508,0.0,33264623.04,1350265502.7194595,16548864113856.002,1368804780.9487627,0.0,841697918034.2399,742052935879.0698,101621210036.67918,0.0,11148891412.616282,9477336363.212955,843674145915.749,0.0,30372.495732320363,-1976227881.5091553,-13125119294.125437
us,2073,1065854.481059731,0.0,597728249852.9473,0.0,32930440.602535285,2286675.02,93496800.87561537,33997837220846.484,153722279.97414508,34214931.845759355,1261198769843.6882,1730927652786.9949,191736711902.701,451468282268.6762,0.0,6820833593.195697,1490596995953.8538,432067368735.8408,125717.4294315536,-229398226110.16553,-209997312577.33014
oecd-ex-us,2073,966273.9899869495,0.0,356890483038.6466,0.0,30216793.852042697,3353437.695,138480782.20679826,32547029137590.84,237479168.11947003,35837262.64868902,1187676358968.0757,1682082893841.542,178473963242.18988,270358184518.1278,0.0,5415578508.141599,1565483595068.014,295073262015.7183,103367.91674617272,-377807236099.93823,-402522313597.52875
china,2073,0.0,107307.2000000001,0.0,22071255700.255188,0.0,3300501.475,139410304.40699536,19551839155055.457,294499574.77934843,0.0,648686135774.3182,1082428999983.8977,112909456198.27971,0.0,8201972804.222602,4922757834.719816,1195338456182.1775,0.0,79234.16145780362,-546652320407.85925,-554854293212.0819
india,2073,0.0,916882.4000000007,0.0,63900845313.9175,0.0,19057307.34,690820872.7938302,20910494230304.742,884129149.3529644,0.0,1175237249008.7212,1114710088000.4614,253197671129.71918,0.0,29907575211.96635,6947009208.491138,1367907759130.1807,0.0,46896.84011724288,-192670510121.45947,-222578085333.4258
latam,2073,0.0,183877.6,0.0,22639063848.80977,0.0,4105257.5200000005,165089447.47597876,10656386886155.566,240568427.8714713,0.0,467173020673.55237,549105198469.71466,77245842398.97949,0.0,9816428282.113321,3033574824.691609,626351040868.6941,0.0,62055.47506488737,-159178020195.14172,-168994448477.25504
seasia,2073,0.0,91983.99999999996,0.0,10178319695.67737,0.0,5312515.6049999995,213740172.14314356,12254059624262.223,300872762.3770568,0.0,539725823789.6268,626610337251.4829,87622638180.41412,0.0,4342049471.014164,178145307322.1789,714232975431.897,0.0,58934.585832287856,-174507151642.2702,-178849201113.28436
russia,2073,188493.1289533199,0.0,33996592581.27997,0.0,5893699.420115861,2153556.995,88906718.5824315,9061532615103.059,123004166.8632321,6683879.945714596,380623749926.3227,448111264573.4685,53818510766.4273,25755183128.606052,0.0,3201186040.570047,474258854271.10785,27670921068.787926,73769.29533061812,-93635104344.78516,-95550842284.96704
mena,2073,0.0,206577.60000000003,0.0,36917977407.692375,0.0,6503653.04,226874105.49760246,17815473436315.49,282243543.8085809,0.0,1052035400152.5089,978058331092.0022,251100472141.05154,0.0,15219773892.6902,226700513519.41855,1229158803233.0537,0.0,74118.28213758035,-177123403080.5448,-192343176973.235
ssa,2073,0.0,713992.7999999996,0.0,21461631344.369934,0.0,33033003.855,1341912549.1544,16539046778101.22,1383896087.004021,0.0,837044471887.2659,743140854388.7246,101448100878.93423,0.0,11609707013.952745,9336854639.559258,844588955267.6588,0.0,31488.37219030703,-7544483380.392944,-19154190394.345688
us,2074,1050481.6124841697,0.0,589099920269.6063,0.0,32463533.02108618,2266761.875,92697992.77232294,33791432102623.28,153429379.28196076,34275876.33205663,1251362625064.3218,1719440538404.4336,190296156975.988,444978643327.7132,0.0,6990308765.1636505,1476874716433.2832,432861978947.13873,127616.98739322874,-225512091368.96143,-213395426988.38696
oecd-ex-us,2074,970380.6108830564,0.0,358415714183.9177,0.0,30351227.531053774,3304468.255,136475353.67900366,32158345580997.156,236593921.92609024,35704860.4595303,1171718008220.9028,1661034700842.1028,176111257912.16727,271526571708.87445,0.0,5217822230.781491,1543382887247.857,293763071506.4136,105238.31975042193,-371664879026.9541,-393901378824.4932
china,2074,0.0,89727.19999999998,0.0,18453511810.60389,0.0,3203559.93,137197350.44028547,19366300038710.17,283690110.35616374,0.0,630080008944.8655,1057283676019.3004,113685297628.8169,0.0,6966076785.921776,362315925143.8856,1170968973648.1172,0.0,80990.24399561516,-540888964703.2517,-547855041489.17346
india,2074,0.0,975831.1999999997,0.0,68010415508.556786,0.0,18793262.975,690207440.0680372,20936889083976.516,882422927.982274,0.0,1160285663301.9417,1102750851785.2266,252608604256.93127,0.0,31799400497.207558,253268046909.19382,1355359456042.1577,0.0,48314.81886627933,-195073792740.21606,-226873193237.4236
latam,2074,0.0,173392.0,0.0,21350385634.63428,0.0,4033149.835,162240722.39376968,10493168534551.285,240614717.62050366,0.0,459414854690.5137,540392885798.7171,75947737281.29817,0.0,9153338483.683382,2860755268.899403,616340623080.0153,0.0,63663.76685461372,-156925768389.5016,-166079106873.18497
seasia,2074,0.0,89150.40000000005,0.0,9866007807.500547,0.0,5229366.38,210482130.7403021,12082758484091.896,301218940.7282939,0.0,531645339572.65784,617470624089.7444,86245686069.00163,0.0,4159329298.403852,4929159714.162034,703716310158.746,0.0,60508.80980375839,-172070970586.08813,-176230299884.49197
russia,2074,197856.1766327739,0.0,35686566713.67153,0.0,6189199.882920951,2128593.19,87903905.38988225,8971696536860.17,122569374.70389259,6689412.230849557,376431020388.75555,443224087850.8365,53171944270.311554,27038378843.852047,0.0,3090554645.6617327,468810353803.5657,27585678317.58214,75485.13370759635,-92379333414.81012,-92926632888.5402
mena,2074,0.0,239163.20000000022,0.0,42746892103.33595,0.0,6418451.54,223986743.15374213,17624725885003.387,283270509.4424432,0.0,1038837044633.5701,968343115283.0121,248106385990.89297,0.0,17416507387.671623,4281412715.908895,1216449501273.905,0.0,75836.86875858804,-177612456640.33496,-195028964028.0066
ssa,2074,0.0,651454.3999999997,0.0,19586842512.962055,0.0,32797899.439999998,1333381488.0553486,16524811512426.078,1395786687.5586703,0.0,832251891860.1847,743951840187.3011,101242074567.35646,0.0,10481234893.79063,9187992113.116842,845193914754.6576,0.0,32634.869861233794,-12942022894.4729,-23423257788.26353
us,2075,1103589.653734531,0.0,618874784277.8303,0.0,34783465.470156126,2247164.555,93271067.45765895,34161999874699.19,153552679.29436922,34390433.023137994,1241648818929.633,1708556399398.2065,194247631247.64066,469744004303.22644,0.0,561978979488.8857,1467371883154.9229,435432147490.92554,129545.03710027701,-225723064225.2898,-191411207412.9889
oecd-ex-us,2075,1018378.5655648508,0.0,376153245060.0364,0.0,31858827.6140614,3256344.085,134504491.665124,31790060317324.543,236279526.17222926,35633270.21048492,1155980240214.659,1640608933031.9324,173805266697.8422,284977724015.4428,0.0,5170971827.082324,1521806609285.7593,292607590444.0159,107137.6745688923,-365826369071.10034,-373456235499.67346
china,2075,0.0,98690.40000000008,0.0,20296636774.506523,0.0,3109338.96,133184513.30218673,18839547993865.125,281087526.0024397,0.0,611970080580.8706,1026012887411.8025,110403652632.77116,0.0,7577287525.144567,5271702143.8052845,1136416540044.5737,0.0,82776.51452723765,-524446459463.7031,-532023746988.8477
india,2075,0.0,1038580.8000000002,0.0,72390489095.0341,0.0,18532583.435,680989943.3827217,20714552574948.496,885944992.9160849,0.0,1145467650330.2236,1091673484952.3927,249409943997.1104,0.0,33414252683.590637,6693522274.839735,1341083428949.5032,0.0,49764.5486185481,-195615778619.27954,-229030031302.87018
latam,2075,0.0,173689.60000000012,0.0,21389379104.081554,0.0,3962207.12,159437118.62715614,10332141370795.152,240131966.630798,0.0,451761128741.64294,531853100219.7392,74674285929.35873,0.0,9100170801.169252,2839264452.4948254,606527386149.0979,0.0,65303.260458509474,-154766257407.45496,-163866428208.6242
seasia,2075,0.0,86267.99999999997,0.0,9548228017.826576,0.0,5147477.325,207268519.1743579,11913685542101.955,300491615.0559324,0.0,523671208655.78876,608492021165.2222,84896432782.09314,0.0,4003014614.6768355,4647317916.266162,693388453947.3153,0.0,62114.39367371054,-169717245291.52655,-173720259906.2034
russia,2075,198581.3807006181,0.0,35818656558.447014,0.0,6214647.362505408,2103930.33,86912999.97720058,8883140218034.701,122249562.65965216,6694681.339992358,372280286980.9465,438496034603.23334,52547698447.20907,27141380430.928905,0.0,3065746813.093798,463469704454.58374,27574028595.85825,77231.49221938399,-91189417473.63727,-91622065638.5666
mena,2075,0.0,249063.2000000002,0.0,44522099439.75671,0.0,6334036.305,221121892.71847135,17432949308883.49,283328636.47518045,0.0,1025734286659.6805,958480802441.221,245094242660.21643,0.0,18031761956.593166,4095944278.4435244,1203575045101.4375,0.0,77585.95425130561,-177840758441.75696,-195872520398.35013
ssa,2075,0.0,674257.6000000003,0.0,20278406103.960934,0.0,32559628.78,1324713528.3377836,16505182543299.828,1408929196.1753366,0.0,827329582027.8973,744552176680.0173,101006435023.84778,0.0,10732423647.947886,9332484197.668314,845558611703.8651,0.0,33812.5228372265,-18229029675.967773,-28961453323.915657
us,2076,1078042.3634173698,0.0,604517770666.7056,0.0,33985441.18726823,2227881.4050000003,92484656.75164019,33968032041120.76,152249565.6381682,34480642.47309779,1232058634100.7397,1698284284859.8945,192959773078.41946,458870942224.6222,0.0,6346648034.541897,1454203417446.912,437040640491.4018,131502.00590686913,-222144783346.17236,-200314481612.95197
oecd-ex-us,2076,1007348.3597019443,0.0,372076432218.5337,0.0,31519585.68836531,3209062.0949999997,132567431.32763644,31424611755230.21,232708883.55456242,35562646.7251051,1140465761223.558,1621146178522.0408,171623864533.7551,281901864237.5035,0.0,4953855500.4034,1500739733989.706,292030309066.09033,109066.40340879868,-360273972766.14795,-370402417594.7348
china,2076,0.0,84940.79999999999,0.0,17468672586.05536,0.0,3017809.7199999997,129283434.41180743,18328847634039.21,277778645.5068733,0.0,594353221050.7213,995984914131.306,107253308253.37967,0.0,6476509558.02971,4661151066.065027,1103238222384.6858,0.0,84593.39171732057,-508885001333.9645,-515361510891.9942
india,2076,0.0,1005151.1999999989,0.0,70067000044.3364,0.0,18275263.185,671888545.096197,20493475749176.93,888419117.0379398,0.0,1130786150992.6484,1080475173233.5054,246209103771.2968,0.0,31992915197.1821,6814215437.786812,1326684277004.8022,0.0,51246.49623628344,-195898126012.1538,-227891041209.3359
latam,2076,0.0,169471.99999999997,0.0,20872315298.505062,0.0,3892431.5700000003,156677569.8750305,10173488914189.945,240716976.5513226,0.0,444213478282.4436,523456316896.16864,73422404972.3208,0.0,8719852176.816969,2732639157.6478386,596878721868.4895,0.0,66974.38768843569,-152665243586.0459,-161385095762.86285
seasia,2076,0.0,63279.20000000001,0.0,7004854614.665962,0.0,5066848.154999999,204102843.26317546,11747891538819.975,295741391.11726,0.0,515804427832.7391,599672414303.5487,83570070887.18042,0.0,2933895597.038546,4577949673.047877,683242485190.7291,0.0,63751.77425466119,-167438057357.99005,-170371952955.0286
russia,2076,211681.2768806861,0.0,38182966256.98407,0.0,6627581.119762927,2079575.5050000001,85934417.34040983,8797517685358.008,123076781.27303101,6823391.799492881,368173280284.1504,433848902173.6808,51937686895.11476,28936060613.697754,0.0,3054715494.2495356,458236834797.7563,27549754271.039104,79008.79153937967,-90063554513.6059,-88677248170.94725
mena,2076,0.0,234104.7999999999,0.0,41855031322.78561,0.0,6250432.525,218280368.51918396,17242017300407.543,280375053.4351486,0.0,1012732516253.3812,948562763243.091,242088105874.1032,0.0,16909700810.097618,3896045197.9699283,1190650869117.194,0.0,79365.95911008262,-177918352863.81287,-194828053673.9105
ssa,2076,0.0,740123.9999999998,0.0,22265898489.92824,0.0,32318488.945,1315907630.5709555,16479496910504.959,1420438714.1958814,0.0,822286398733.7059,744889847910.6196,100737171532.34221,0.0,11680957918.411478,9335945832.804316,845627019442.9618,0.0,35021.86919580021,-23340620709.25586,-35021578627.667336
us,2077,1062109.74217558,0.0,595553598208.1241,0.0,33490718.175122324,2208909.69,91711974.69563295,33769872793237.617,150962369.98538685,34549295.74917836,1222592669975.1907,1687976147853.2175,191567129547.27335,452092023396.8596,0.0,6699336145.291523,1441336777461.7727,438206499938.7177,133488.32757782933,-218744107486.58203,-204858584028.44012
oecd-ex-us,2077,988797.4404139816,0.0,365221842748.8201,0.0,30944860.445484743,3162616.56,130664569.49735674,31059895238339.145,229215945.72656444,35472851.3595782,1125176184043.6873,1602051299804.6055,169467252546.38104,276721074765.1576,0.0,4904776651.062749,1480157724617.7935,291360827733.19257,111024.93491626681,-354981540574.1062,-369621293542.1412
china,2077,0.0,85960.0,0.0,17677144914.523266,0.0,2928935.57,125495717.69880307,17832687230935.742,268782004.5922432,0.0,577224637153.5028,967240789123.3339,104225225164.21252,0.0,6556973853.190853,4637947883.768648,1071466014287.5464,0.0,86441.30039092338,-494241377134.0436,-500798350987.23444
